block,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS
70,151,41.916265,-87.800515,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,1,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,1,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
63,155,41.776156,-87.778927,12,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
63,155,41.776156,-87.778927,12,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
63,155,41.776156,-87.778927,6,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
63,155,41.776156,-87.778927,6,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,19,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,19,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,40,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,40,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
89,159,41.732984,-87.649642,1,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
89,159,41.732984,-87.649642,1,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
89,159,41.732984,-87.649642,3,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
89,159,41.732984,-87.649642,3,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
13,209,41.740641,-87.546587,2,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
13,209,41.740641,-87.546587,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
13,209,41.740641,-87.546587,14,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
13,209,41.740641,-87.546587,14,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
37,212,41.680946,-87.535198,4,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
37,212,41.680946,-87.535198,4,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
37,212,41.680946,-87.535198,4,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
37,212,41.680946,-87.535198,4,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
45,220,41.963976,-87.69181,1,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
45,220,41.963976,-87.69181,1,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
40,221,41.659112,-87.538693,2,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
40,221,41.659112,-87.538693,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
40,221,41.659112,-87.538693,1,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
40,221,41.659112,-87.538693,1,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
48,222,41.925198,-87.746381,4,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
48,222,41.925198,-87.746381,4,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
48,222,41.925198,-87.746381,3,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
48,222,41.925198,-87.746381,3,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
51,223,41.973845,-87.805059,16,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
51,223,41.973845,-87.805059,16,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
51,223,41.973845,-87.805059,13,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
51,223,41.973845,-87.805059,13,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
17,224,41.947227,-87.671457,14,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
17,224,41.947227,-87.671457,14,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
82,225,41.743402,-87.731435,8,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
82,225,41.743402,-87.731435,8,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
65,227,41.728495,-87.600963,20,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
65,227,41.728495,-87.600963,20,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
65,227,41.728495,-87.600963,17,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
65,227,41.728495,-87.600963,17,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
39,228,41.951866,-87.725057,4,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
39,228,41.951866,-87.725057,4,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
39,228,41.951866,-87.725057,39,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
39,228,41.951866,-87.725057,39,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
13,230,41.904194,-87.756155,2,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
13,230,41.904194,-87.756155,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
13,230,41.904194,-87.756155,14,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
13,230,41.904194,-87.756155,14,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
58,231,41.98728,-87.666066,2,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
58,231,41.98728,-87.666066,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
17,232,41.912563,-87.668055,1,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
17,232,41.912563,-87.668055,1,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
71,233,42.009876,-87.807277,17,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
71,233,42.009876,-87.807277,17,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
71,233,42.009876,-87.807277,2,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
71,233,42.009876,-87.807277,2,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
62,236,41.994679,-87.770899,14,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
62,236,41.994679,-87.770899,14,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
62,236,41.994679,-87.770899,8,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
62,236,41.994679,-87.770899,8,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
10,900,41.974689,-87.890615,112,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,1,0,0,0,0
10,900,41.974689,-87.890615,112,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,1,0,0,0,0
10,900,41.974689,-87.890615,304,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
10,900,41.974689,-87.890615,304,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
10,903,41.957799,-87.930995,9,0,2013,6,14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,0,0,0,1,0,0,0
10,903,41.957799,-87.930995,9,0,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,0,0,0,1,0,0,0
41,002,41.95469,-87.800991,19,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
41,002,41.95469,-87.800991,19,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
46,003,41.964242,-87.757639,3,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
46,003,41.964242,-87.757639,3,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
70,008,42.008314,-87.777921,5,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
70,008,42.008314,-87.777921,5,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
70,008,42.008314,-87.777921,3,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
70,008,42.008314,-87.777921,3,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
91,009,41.992478,-87.862995,32,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
91,009,41.992478,-87.862995,32,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
36,011,41.944869,-87.832763,2,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
36,011,41.944869,-87.832763,2,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
36,011,41.944869,-87.832763,6,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
36,011,41.944869,-87.832763,6,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
61,012,41.991429,-87.747113,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
61,012,41.991429,-87.747113,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
61,012,41.991429,-87.747113,4,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
61,012,41.991429,-87.747113,4,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
61,013,41.923738,-87.785288,8,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
61,013,41.923738,-87.785288,8,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
61,013,41.923738,-87.785288,2,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
61,013,41.923738,-87.785288,2,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
60,017,41.960616,-87.777189,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
60,017,41.960616,-87.777189,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
12,018,42.010412,-87.66214,2,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
12,018,42.010412,-87.66214,2,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
12,018,42.010412,-87.66214,5,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
12,018,42.010412,-87.66214,5,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
58,027,41.984809,-87.728492,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
58,027,41.984809,-87.728492,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
58,027,41.984809,-87.728492,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
58,027,41.984809,-87.728492,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
58,028,41.986921,-87.689778,3,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
58,028,41.986921,-87.689778,3,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
10,030,41.89923,-87.716788,58,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
10,030,41.89923,-87.716788,58,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
50,031,41.801498,-87.763416,13,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
50,031,41.801498,-87.763416,13,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
14,033,41.906638,-87.701431,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
14,033,41.906638,-87.701431,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
51,035,41.763733,-87.742302,10,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
51,035,41.763733,-87.742302,10,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
25,046,41.891118,-87.654491,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
25,046,41.891118,-87.654491,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
11,047,41.868142,-87.696269,8,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
11,047,41.868142,-87.696269,8,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
11,047,41.868142,-87.696269,3,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
11,047,41.868142,-87.696269,3,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
11,048,41.867108,-87.654224,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
11,048,41.867108,-87.654224,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
11,048,41.867108,-87.654224,9,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
11,048,41.867108,-87.654224,9,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
11,049,41.896282,-87.655232,3,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
11,049,41.896282,-87.655232,3,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
22,054,41.921965,-87.632085,2,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
22,054,41.921965,-87.632085,2,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
22,054,41.921965,-87.632085,4,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
22,054,41.921965,-87.632085,4,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
22,061,41.801179,-87.679447,6,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
22,061,41.801179,-87.679447,6,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
35,062,41.800737,-87.71188,7,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
35,062,41.800737,-87.71188,7,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
35,062,41.800737,-87.71188,8,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
35,062,41.800737,-87.71188,8,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
37,063,41.82561,-87.726549,16,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
37,063,41.82561,-87.726549,16,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
52,065,41.778297,-87.752411,11,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
52,065,41.778297,-87.752411,11,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
52,065,41.778297,-87.752411,8,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
52,065,41.778297,-87.752411,8,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
67,066,41.77166,-87.703047,8,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
67,066,41.77166,-87.703047,8,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
67,066,41.77166,-87.703047,16,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
67,066,41.77166,-87.703047,16,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
22,069,41.768388,-87.678649,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
22,069,41.768388,-87.678649,1,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
10,073,41.773215,-87.60088,32,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
10,073,41.773215,-87.60088,32,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,0,1,0,0,0
39,074,41.822536,-87.666343,5,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,1,0,0,0,0
39,074,41.822536,-87.666343,5,0,2013,6,21,2,85,70,78.0,5.0,63,67.0,0.0,13.0,0.11,29.39,30.04,7.6,19,9.6,0,0,1,0,0,0,0
39,074,41.822536,-87.666343,1,0,2013,6,21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,0.79,29.34,30.04,7.4,19,9.5,0,0,0,1,0,0,0
